"GEO_ID","NAME","B25046_001E","B25046_001M","B25046_002E","B25046_002M","B25046_003E","B25046_003M",
"Geography","Geographic Area Name","Estimate!!Aggregate number of vehicles available:","Margin of Error!!Aggregate number of vehicles available:","Estimate!!Aggregate number of vehicles available:!!Owner occupied","Margin of Error!!Aggregate number of vehicles available:!!Owner occupied","Estimate!!Aggregate number of vehicles available:!!Renter occupied","Margin of Error!!Aggregate number of vehicles available:!!Renter occupied",
"1500000US150030016011","Block Group 1; Census Tract 16.01; Honolulu County; Hawaii","835","191","317","141","518","136",
"1500000US150030016012","Block Group 2; Census Tract 16.01; Honolulu County; Hawaii","315","119","229","105","86","71",
"1500000US150030016021","Block Group 1; Census Tract 16.02; Honolulu County; Hawaii","579","127","376","122","203","82",
"1500000US150030016022","Block Group 2; Census Tract 16.02; Honolulu County; Hawaii","576","297","399","261","177","153",
"1500000US150030017001","Block Group 1; Census Tract 17; Honolulu County; Hawaii","850","227","691","228","159","67",
"1500000US150030017002","Block Group 2; Census Tract 17; Honolulu County; Hawaii","527","140","351","123","176","89",
"1500000US150030018011","Block Group 1; Census Tract 18.01; Honolulu County; Hawaii","216","74","106","51","110","51",
"1500000US150030018012","Block Group 2; Census Tract 18.01; Honolulu County; Hawaii","158","48","30","26","128","40",
"1500000US150030018031","Block Group 1; Census Tract 18.03; Honolulu County; Hawaii","417","246","120","67","297","240",
"1500000US150030018032","Block Group 2; Census Tract 18.03; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030018033","Block Group 3; Census Tract 18.03; Honolulu County; Hawaii","357","114","179","83","178","107",
"1500000US150030018034","Block Group 4; Census Tract 18.03; Honolulu County; Hawaii","224","108","68","50","156","93",
"1500000US150030018041","Block Group 1; Census Tract 18.04; Honolulu County; Hawaii","351","118","186","64","165","101",
"1500000US150030018042","Block Group 2; Census Tract 18.04; Honolulu County; Hawaii","447","161","197","88","250","128",
"1500000US150030019011","Block Group 1; Census Tract 19.01; Honolulu County; Hawaii","207","80","145","63","62","50",
"1500000US150030019051","Block Group 1; Census Tract 19.05; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030019052","Block Group 2; Census Tract 19.05; Honolulu County; Hawaii","534","154","139","85","395","157",
"1500000US150030019061","Block Group 1; Census Tract 19.06; Honolulu County; Hawaii","340","128","155","57","185","117",
"1500000US150030019062","Block Group 2; Census Tract 19.06; Honolulu County; Hawaii","641","167","384","126","257","144",
"1500000US150030019063","Block Group 3; Census Tract 19.06; Honolulu County; Hawaii","814","182","481","120","333","126",
"1500000US150030019071","Block Group 1; Census Tract 19.07; Honolulu County; Hawaii","773","272","408","192","365","221",
"1500000US150030019072","Block Group 2; Census Tract 19.07; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030019073","Block Group 3; Census Tract 19.07; Honolulu County; Hawaii","472","152","217","151","255","146",
"1500000US150030020031","Block Group 1; Census Tract 20.03; Honolulu County; Hawaii","505","248","151","102","354","245",
"1500000US150030020032","Block Group 2; Census Tract 20.03; Honolulu County; Hawaii","313","147","108","72","205","128",
"1500000US150030020041","Block Group 1; Census Tract 20.04; Honolulu County; Hawaii","265","84","132","72","133","57",
"1500000US150030020042","Block Group 2; Census Tract 20.04; Honolulu County; Hawaii","237","92","74","47","163","81",
"1500000US150030020051","Block Group 1; Census Tract 20.05; Honolulu County; Hawaii","513","188","224","119","289","165",
"1500000US150030020052","Block Group 2; Census Tract 20.05; Honolulu County; Hawaii","252","111","165","109","87","54",
"1500000US150030020061","Block Group 1; Census Tract 20.06; Honolulu County; Hawaii","332","111","184","87","148","80",
"1500000US150030020062","Block Group 2; Census Tract 20.06; Honolulu County; Hawaii","640","202","223","104","417","207",
"1500000US150030021011","Block Group 1; Census Tract 21.01; Honolulu County; Hawaii","170","68","49","42","121","54",
"1500000US150030021012","Block Group 2; Census Tract 21.01; Honolulu County; Hawaii","322","116","189","93","133","97",
"1500000US150030021013","Block Group 3; Census Tract 21.01; Honolulu County; Hawaii","516","167","188","106","328","148",
"1500000US150030021021","Block Group 1; Census Tract 21.02; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030021022","Block Group 2; Census Tract 21.02; Honolulu County; Hawaii","652","161","267","121","385","130",
"1500000US150030022031","Block Group 1; Census Tract 22.03; Honolulu County; Hawaii","1000","238","709","239","291","117",
"1500000US150030022041","Block Group 1; Census Tract 22.04; Honolulu County; Hawaii","682","135","278","105","404","119",
"1500000US150030022051","Block Group 1; Census Tract 22.05; Honolulu County; Hawaii","1186","375","628","126","558","364",
"1500000US150030022061","Block Group 1; Census Tract 22.06; Honolulu County; Hawaii","623","120","183","97","440","112",
"1500000US150030022062","Block Group 2; Census Tract 22.06; Honolulu County; Hawaii","317","91","59","75","258","71",
"1500000US150030023011","Block Group 1; Census Tract 23.01; Honolulu County; Hawaii","428","174","116","49","312","178",
"1500000US150030023012","Block Group 2; Census Tract 23.01; Honolulu County; Hawaii","736","276","376","139","360","224",
"1500000US150030023013","Block Group 3; Census Tract 23.01; Honolulu County; Hawaii","670","313","316","282","354","147",
"1500000US150030023021","Block Group 1; Census Tract 23.02; Honolulu County; Hawaii","566","145","282","110","284","94",
"1500000US150030023022","Block Group 2; Census Tract 23.02; Honolulu County; Hawaii","243","123","85","92","158","80",
"1500000US150030024011","Block Group 1; Census Tract 24.01; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030024012","Block Group 2; Census Tract 24.01; Honolulu County; Hawaii","396","130","90","62","306","128",
"1500000US150030024013","Block Group 3; Census Tract 24.01; Honolulu County; Hawaii","222","77","90","53","132","70",
"1500000US150030024014","Block Group 4; Census Tract 24.01; Honolulu County; Hawaii","267","166","51","42","216","167",
"1500000US150030024031","Block Group 1; Census Tract 24.03; Honolulu County; Hawaii","334","106","109","63","225","91",
"1500000US150030024032","Block Group 2; Census Tract 24.03; Honolulu County; Hawaii","598","194","85","55","513","186",
"1500000US150030024041","Block Group 1; Census Tract 24.04; Honolulu County; Hawaii","264","115","51","42","213","108",
"1500000US150030024042","Block Group 2; Census Tract 24.04; Honolulu County; Hawaii","449","113","248","100","201","85",
"1500000US150030025001","Block Group 1; Census Tract 25; Honolulu County; Hawaii","1152","286","469","179","683","236",
"1500000US150030025002","Block Group 2; Census Tract 25; Honolulu County; Hawaii","399","162","195","128","204","111",
"1500000US150030025003","Block Group 3; Census Tract 25; Honolulu County; Hawaii","271","176","137","165","134","69",
"1500000US150030026001","Block Group 1; Census Tract 26; Honolulu County; Hawaii","556","166","302","120","254","113",
"1500000US150030026002","Block Group 2; Census Tract 26; Honolulu County; Hawaii","296","99","163","75","133","68",
"1500000US150030026003","Block Group 3; Census Tract 26; Honolulu County; Hawaii","304","118","126","74","178","103",
"1500000US150030026004","Block Group 4; Census Tract 26; Honolulu County; Hawaii","659","308","33","38","626","309",
"1500000US150030027011","Block Group 1; Census Tract 27.01; Honolulu County; Hawaii","325","110","237","127","88","71",
"1500000US150030027012","Block Group 2; Census Tract 27.01; Honolulu County; Hawaii","588","411","151","61","437","407",
"1500000US150030027013","Block Group 3; Census Tract 27.01; Honolulu County; Hawaii","174","89","-","**","174","89",
"1500000US150030027021","Block Group 1; Census Tract 27.02; Honolulu County; Hawaii","719","289","599","275","120","101",
"1500000US150030027022","Block Group 2; Census Tract 27.02; Honolulu County; Hawaii","700","272","480","255","220","186",
"1500000US150030027023","Block Group 3; Census Tract 27.02; Honolulu County; Hawaii","856","216","216","111","640","244",
"1500000US150030027024","Block Group 4; Census Tract 27.02; Honolulu County; Hawaii","614","197","443","195","171","89",
"1500000US150030028011","Block Group 1; Census Tract 28.01; Honolulu County; Hawaii","1202","161","931","159","271","151",
"1500000US150030028021","Block Group 1; Census Tract 28.02; Honolulu County; Hawaii","448","136","325","137","123","80",
"1500000US150030028022","Block Group 2; Census Tract 28.02; Honolulu County; Hawaii","1189","241","828","165","361","184",
"1500000US150030029001","Block Group 1; Census Tract 29; Honolulu County; Hawaii","1480","200","968","181","512","131",
"1500000US150030030001","Block Group 1; Census Tract 30; Honolulu County; Hawaii","545","190","458","187","87","68",
"1500000US150030030002","Block Group 2; Census Tract 30; Honolulu County; Hawaii","639","211","475","201","164","91",
"1500000US150030030003","Block Group 3; Census Tract 30; Honolulu County; Hawaii","1129","400","1007","419","122","69",
"1500000US150030030004","Block Group 4; Census Tract 30; Honolulu County; Hawaii","1040","279","760","224","280","147",
"1500000US150030031021","Block Group 1; Census Tract 31.02; Honolulu County; Hawaii","1846","388","1749","391","97","61",
"1500000US150030031022","Block Group 2; Census Tract 31.02; Honolulu County; Hawaii","703","173","550","190","153","88",
"1500000US150030031031","Block Group 1; Census Tract 31.03; Honolulu County; Hawaii","1206","261","1085","261","121","59",
"1500000US150030031041","Block Group 1; Census Tract 31.04; Honolulu County; Hawaii","1807","443","1565","438","242","148",
"1500000US150030034041","Block Group 1; Census Tract 34.04; Honolulu County; Hawaii","1497","573","1169","509","328","173",
"1500000US150030034042","Block Group 2; Census Tract 34.04; Honolulu County; Hawaii","416","160","305","166","111","69",
"1500000US150030034043","Block Group 3; Census Tract 34.04; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030034044","Block Group 4; Census Tract 34.04; Honolulu County; Hawaii","972","211","366","172","606","160",
"1500000US150030034081","Block Group 1; Census Tract 34.08; Honolulu County; Hawaii","591","186","375","155","216","117",
"1500000US150030034082","Block Group 2; Census Tract 34.08; Honolulu County; Hawaii","647","165","235","126","412","185",
"1500000US150030034091","Block Group 1; Census Tract 34.09; Honolulu County; Hawaii","822","323","435","306","387","143",
"1500000US150030034092","Block Group 2; Census Tract 34.09; Honolulu County; Hawaii","463","199","97","61","366","200",
"1500000US150030034101","Block Group 1; Census Tract 34.10; Honolulu County; Hawaii","620","225","314","148","306","180",
"1500000US150030034111","Block Group 1; Census Tract 34.11; Honolulu County; Hawaii","737","259","487","216","250","126",
"1500000US150030034121","Block Group 1; Census Tract 34.12; Honolulu County; Hawaii","1208","297","763","305","445","128",
"1500000US150030034131","Block Group 1; Census Tract 34.13; Honolulu County; Hawaii","818","230","133","103","685","221",
"1500000US150030034132","Block Group 2; Census Tract 34.13; Honolulu County; Hawaii","528","156","278","106","250","131",
"1500000US150030034141","Block Group 1; Census Tract 34.14; Honolulu County; Hawaii","431","129","156","93","275","103",
"1500000US150030034142","Block Group 2; Census Tract 34.14; Honolulu County; Hawaii","765","207","91","69","674","202",
"1500000US150030034143","Block Group 3; Census Tract 34.14; Honolulu County; Hawaii","788","217","250","85","538","207",
"1500000US150030034144","Block Group 4; Census Tract 34.14; Honolulu County; Hawaii","627","226","412","223","215","88",
"1500000US150030035011","Block Group 1; Census Tract 35.01; Honolulu County; Hawaii","367","148","256","144","111","56",
"1500000US150030035012","Block Group 2; Census Tract 35.01; Honolulu County; Hawaii","1120","297","489","163","631","284",
"1500000US150030035031","Block Group 1; Census Tract 35.03; Honolulu County; Hawaii","354","108","135","102","219","92",
"1500000US150030035041","Block Group 1; Census Tract 35.04; Honolulu County; Hawaii","394","114","162","83","232","94",
"1500000US150030035042","Block Group 2; Census Tract 35.04; Honolulu County; Hawaii","1204","367","830","309","374","236",
"1500000US150030036031","Block Group 1; Census Tract 36.03; Honolulu County; Hawaii","763","214","584","221","179","96",
"1500000US150030036032","Block Group 2; Census Tract 36.03; Honolulu County; Hawaii","503","190","145","90","358","166",
"1500000US150030036033","Block Group 3; Census Tract 36.03; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030036041","Block Group 1; Census Tract 36.04; Honolulu County; Hawaii","594","359","146","83","448","375",
"1500000US150030036042","Block Group 2; Census Tract 36.04; Honolulu County; Hawaii","552","191","219","120","333","150",
"1500000US150030036051","Block Group 1; Census Tract 36.05; Honolulu County; Hawaii","383","118","32","29","351","115",
"1500000US150030036061","Block Group 1; Census Tract 36.06; Honolulu County; Hawaii","517","141","106","73","411","138",
"1500000US150030036062","Block Group 2; Census Tract 36.06; Honolulu County; Hawaii","842","219","483","204","359","117",
"1500000US150030037011","Block Group 1; Census Tract 37.01; Honolulu County; Hawaii","148","66","77","62","71","55",
"1500000US150030037012","Block Group 2; Census Tract 37.01; Honolulu County; Hawaii","246","120","169","113","77","70",
"1500000US150030037013","Block Group 3; Census Tract 37.01; Honolulu County; Hawaii","754","164","518","216","236","197",
"1500000US150030037014","Block Group 4; Census Tract 37.01; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030037021","Block Group 1; Census Tract 37.02; Honolulu County; Hawaii","166","88","127","86","39","49",
"1500000US150030037022","Block Group 2; Census Tract 37.02; Honolulu County; Hawaii","1244","543","527","206","717","587",
"1500000US150030037023","Block Group 3; Census Tract 37.02; Honolulu County; Hawaii","746","342","222","180","524","305",
"1500000US150030037024","Block Group 4; Census Tract 37.02; Honolulu County; Hawaii","65","48","65","48","-","**",
"1500000US150030037031","Block Group 1; Census Tract 37.03; Honolulu County; Hawaii","949","272","626","265","323","95",
"1500000US150030037032","Block Group 2; Census Tract 37.03; Honolulu County; Hawaii","129","125","129","125","-","**",
"1500000US150030037033","Block Group 3; Census Tract 37.03; Honolulu County; Hawaii","597","200","221","112","376","171",
"1500000US150030037034","Block Group 4; Census Tract 37.03; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030037035","Block Group 5; Census Tract 37.03; Honolulu County; Hawaii","179","131","74","66","105","121",
"1500000US150030038011","Block Group 1; Census Tract 38.01; Honolulu County; Hawaii","600","242","237","195","363","155",
"1500000US150030038012","Block Group 2; Census Tract 38.01; Honolulu County; Hawaii","745","238","487","270","258","147",
"1500000US150030038013","Block Group 3; Census Tract 38.01; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030038014","Block Group 4; Census Tract 38.01; Honolulu County; Hawaii","1101","309","628","262","473","241",
"1500000US150030038015","Block Group 5; Census Tract 38.01; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030038021","Block Group 1; Census Tract 38.02; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030038022","Block Group 2; Census Tract 38.02; Honolulu County; Hawaii","1390","361","701","301","689","331",
"1500000US150030038023","Block Group 3; Census Tract 38.02; Honolulu County; Hawaii","838","449","731","438","107","110",
"1500000US150030038024","Block Group 4; Census Tract 38.02; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030038025","Block Group 5; Census Tract 38.02; Honolulu County; Hawaii","990","354","592","234","398","298",
"1500000US150030039001","Block Group 1; Census Tract 39; Honolulu County; Hawaii","108","38","32","23","76","33",
"1500000US150030040001","Block Group 1; Census Tract 40; Honolulu County; Hawaii","430","156","205","69","225","133",
"1500000US150030040002","Block Group 2; Census Tract 40; Honolulu County; Hawaii","204","100","85","45","119","78",
"1500000US150030041011","Block Group 1; Census Tract 41.01; Honolulu County; Hawaii","311","155","185","105","126","110",
"1500000US150030041012","Block Group 2; Census Tract 41.01; Honolulu County; Hawaii","458","162","213","122","245","97",
"1500000US150030041021","Block Group 1; Census Tract 41.02; Honolulu County; Hawaii","536","163","225","96","311","154",
"1500000US150030041022","Block Group 2; Census Tract 41.02; Honolulu County; Hawaii","490","160","237","130","253","107",
"1500000US150030041023","Block Group 3; Census Tract 41.02; Honolulu County; Hawaii","270","120","94","62","176","126",
"1500000US150030042011","Block Group 1; Census Tract 42.01; Honolulu County; Hawaii","400","96","213","83","187","63",
"1500000US150030042012","Block Group 2; Census Tract 42.01; Honolulu County; Hawaii","337","69","155","56","182","58",
"1500000US150030042021","Block Group 1; Census Tract 42.02; Honolulu County; Hawaii","514","131","419","132","95","55",
"1500000US150030042022","Block Group 2; Census Tract 42.02; Honolulu County; Hawaii","451","109","251","109","200","71",
"1500000US150030043011","Block Group 1; Census Tract 43.01; Honolulu County; Hawaii","492","170","187","131","305","150",
"1500000US150030043012","Block Group 2; Census Tract 43.01; Honolulu County; Hawaii","973","256","683","278","290","147",
"1500000US150030043021","Block Group 1; Census Tract 43.02; Honolulu County; Hawaii","677","227","288","207","389","212",
"1500000US150030043022","Block Group 2; Census Tract 43.02; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030043023","Block Group 3; Census Tract 43.02; Honolulu County; Hawaii","372","114","192","104","180","107",
"1500000US150030044011","Block Group 1; Census Tract 44.01; Honolulu County; Hawaii","348","130","257","114","91","77",
"1500000US150030044012","Block Group 2; Census Tract 44.01; Honolulu County; Hawaii","661","206","504","167","157","143",
"1500000US150030044013","Block Group 3; Census Tract 44.01; Honolulu County; Hawaii","551","168","376","159","175","112",
"1500000US150030044021","Block Group 1; Census Tract 44.02; Honolulu County; Hawaii","1024","194","956","187","68","42",
"1500000US150030044022","Block Group 2; Census Tract 44.02; Honolulu County; Hawaii","845","261","633","194","212","182",
"1500000US150030045001","Block Group 1; Census Tract 45; Honolulu County; Hawaii","852","416","738","407","114","107",
"1500000US150030045002","Block Group 2; Census Tract 45; Honolulu County; Hawaii","929","290","766","260","163","123",
"1500000US150030045003","Block Group 3; Census Tract 45; Honolulu County; Hawaii","986","245","544","204","442","185",
"1500000US150030045004","Block Group 4; Census Tract 45; Honolulu County; Hawaii","799","541","799","541","-","**",
"1500000US150030046001","Block Group 1; Census Tract 46; Honolulu County; Hawaii","722","203","637","198","85","86",
"1500000US150030046002","Block Group 2; Census Tract 46; Honolulu County; Hawaii","499","144","435","146","64","53",
"1500000US150030046003","Block Group 3; Census Tract 46; Honolulu County; Hawaii","631","173","498","150","133","108",
"1500000US150030046004","Block Group 4; Census Tract 46; Honolulu County; Hawaii","408","178","338","175","70","61",
"1500000US150030047011","Block Group 1; Census Tract 47.01; Honolulu County; Hawaii","747","215","609","224","138","112",
"1500000US150030047012","Block Group 2; Census Tract 47.01; Honolulu County; Hawaii","883","216","784","226","99","53",
"1500000US150030047021","Block Group 1; Census Tract 47.02; Honolulu County; Hawaii","562","241","488","241","74","58",
"1500000US150030047022","Block Group 2; Census Tract 47.02; Honolulu County; Hawaii","604","282","446","250","158","131",
"1500000US150030047023","Block Group 3; Census Tract 47.02; Honolulu County; Hawaii","666","165","440","164","226","142",
"1500000US150030048011","Block Group 1; Census Tract 48.01; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030048012","Block Group 2; Census Tract 48.01; Honolulu County; Hawaii","609","454","463","449","146","95",
"1500000US150030048013","Block Group 3; Census Tract 48.01; Honolulu County; Hawaii","1006","632","796","661","210","136",
"1500000US150030048021","Block Group 1; Census Tract 48.02; Honolulu County; Hawaii","945","400","762","382","183","111",
"1500000US150030048022","Block Group 2; Census Tract 48.02; Honolulu County; Hawaii","456","165","250","133","206","131",
"1500000US150030048023","Block Group 3; Census Tract 48.02; Honolulu County; Hawaii","415","207","224","176","191","120",
"1500000US150030049001","Block Group 1; Census Tract 49; Honolulu County; Hawaii","959","220","571","175","388","200",
"1500000US150030049002","Block Group 2; Census Tract 49; Honolulu County; Hawaii","597","175","270","153","327","130",
"1500000US150030049003","Block Group 3; Census Tract 49; Honolulu County; Hawaii","396","99","231","96","165","67",
"1500000US150030050001","Block Group 1; Census Tract 50; Honolulu County; Hawaii","757","398","567","394","190","96",
"1500000US150030050002","Block Group 2; Census Tract 50; Honolulu County; Hawaii","497","163","352","141","145","80",
"1500000US150030050003","Block Group 3; Census Tract 50; Honolulu County; Hawaii","328","130","196","112","132","79",
"1500000US150030050004","Block Group 4; Census Tract 50; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030051001","Block Group 1; Census Tract 51; Honolulu County; Hawaii","1213","258","672","170","541","220",
"1500000US150030051002","Block Group 2; Census Tract 51; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030052001","Block Group 1; Census Tract 52; Honolulu County; Hawaii","328","159","-","**","328","159",
"1500000US150030052002","Block Group 2; Census Tract 52; Honolulu County; Hawaii","541","134","-","**","541","134",
"1500000US150030053001","Block Group 1; Census Tract 53; Honolulu County; Hawaii","997","255","-","**","997","255",
"1500000US150030053002","Block Group 2; Census Tract 53; Honolulu County; Hawaii","379","131","116","76","263","110",
"1500000US150030054001","Block Group 1; Census Tract 54; Honolulu County; Hawaii","294","76","-","**","294","76",
"1500000US150030055001","Block Group 1; Census Tract 55; Honolulu County; Hawaii","774","134","382","136","392","121",
"1500000US150030056011","Block Group 1; Census Tract 56.01; Honolulu County; Hawaii","342","191","82","66","260","181",
"1500000US150030056012","Block Group 2; Census Tract 56.01; Honolulu County; Hawaii","401","153","268","134","133","94",
"1500000US150030056021","Block Group 1; Census Tract 56.02; Honolulu County; Hawaii","673","324","573","333","100","101",
"1500000US150030056022","Block Group 2; Census Tract 56.02; Honolulu County; Hawaii","279","146","193","135","86","63",
"1500000US150030056023","Block Group 3; Census Tract 56.02; Honolulu County; Hawaii","853","257","493","222","360","192",
"1500000US150030057001","Block Group 1; Census Tract 57; Honolulu County; Hawaii","712","204","201","72","511","201",
"1500000US150030057002","Block Group 2; Census Tract 57; Honolulu County; Hawaii","285","179","-","**","285","179",
"1500000US150030058001","Block Group 1; Census Tract 58; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030058002","Block Group 2; Census Tract 58; Honolulu County; Hawaii","710","254","502","242","208","104",
"1500000US150030059001","Block Group 1; Census Tract 59; Honolulu County; Hawaii","651","135","115","67","536","141",
"1500000US150030059002","Block Group 2; Census Tract 59; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030060001","Block Group 1; Census Tract 60; Honolulu County; Hawaii","1004","313","805","288","199","107",
"1500000US150030060002","Block Group 2; Census Tract 60; Honolulu County; Hawaii","647","214","326","152","321","162",
"1500000US150030060003","Block Group 3; Census Tract 60; Honolulu County; Hawaii","632","245","152","95","480","248",
"1500000US150030061001","Block Group 1; Census Tract 61; Honolulu County; Hawaii","780","232","363","176","417","160",
"1500000US150030061002","Block Group 2; Census Tract 61; Honolulu County; Hawaii","980","264","724","248","256","125",
"1500000US150030062021","Block Group 1; Census Tract 62.02; Honolulu County; Hawaii","476","183","136","135","340","129",
"1500000US150030062022","Block Group 2; Census Tract 62.02; Honolulu County; Hawaii","208","86","-","**","208","86",
"1500000US150030062031","Block Group 1; Census Tract 62.03; Honolulu County; Hawaii","1332","350","645","230","687","351",
"1500000US150030062032","Block Group 2; Census Tract 62.03; Honolulu County; Hawaii","613","243","288","144","325","174",
"1500000US150030063011","Block Group 1; Census Tract 63.01; Honolulu County; Hawaii","653","195","508","172","145","90",
"1500000US150030063012","Block Group 2; Census Tract 63.01; Honolulu County; Hawaii","645","156","516","157","129","82",
"1500000US150030063013","Block Group 3; Census Tract 63.01; Honolulu County; Hawaii","703","157","589","159","114","85",
"1500000US150030063021","Block Group 1; Census Tract 63.02; Honolulu County; Hawaii","271","87","218","77","53","46",
"1500000US150030063022","Block Group 2; Census Tract 63.02; Honolulu County; Hawaii","494","174","96","80","398","145",
"1500000US150030064011","Block Group 1; Census Tract 64.01; Honolulu County; Hawaii","1091","168","846","168","245","133",
"1500000US150030064021","Block Group 1; Census Tract 64.02; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030064022","Block Group 2; Census Tract 64.02; Honolulu County; Hawaii","851","266","612","233","239","192",
"1500000US150030064023","Block Group 3; Census Tract 64.02; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030064024","Block Group 4; Census Tract 64.02; Honolulu County; Hawaii","1153","370","910","338","243","199",
"1500000US150030065001","Block Group 1; Census Tract 65; Honolulu County; Hawaii","2458","688","2045","688","413","272",
"1500000US150030065002","Block Group 2; Census Tract 65; Honolulu County; Hawaii","767","274","449","197","318","245",
"1500000US150030067031","Block Group 1; Census Tract 67.03; Honolulu County; Hawaii","1117","198","653","126","464","229",
"1500000US150030067041","Block Group 1; Census Tract 67.04; Honolulu County; Hawaii","1289","240","-","**","1289","240",
"1500000US150030067042","Block Group 2; Census Tract 67.04; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030067043","Block Group 3; Census Tract 67.04; Honolulu County; Hawaii","587","180","488","155","99","108",
"1500000US150030067044","Block Group 4; Census Tract 67.04; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030067045","Block Group 5; Census Tract 67.04; Honolulu County; Hawaii","2116","553","1912","552","204","119",
"1500000US150030068061","Block Group 1; Census Tract 68.06; Honolulu County; Hawaii","705","160","675","159","30","26",
"1500000US150030068062","Block Group 2; Census Tract 68.06; Honolulu County; Hawaii","655","164","497","140","158","96",
"1500000US150030068101","Block Group 1; Census Tract 68.10; Honolulu County; Hawaii","1274","226","-","**","1274","226",
"1500000US150030068102","Block Group 2; Census Tract 68.10; Honolulu County; Hawaii","582","162","-","**","582","162",
"1500000US150030068111","Block Group 1; Census Tract 68.11; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030068121","Block Group 1; Census Tract 68.12; Honolulu County; Hawaii","1110","250","861","243","249","143",
"1500000US150030068131","Block Group 1; Census Tract 68.13; Honolulu County; Hawaii","1568","291","1324","319","244","141",
"1500000US150030068132","Block Group 2; Census Tract 68.13; Honolulu County; Hawaii","150","127","150","127","-","**",
"1500000US150030068133","Block Group 3; Census Tract 68.13; Honolulu County; Hawaii","751","266","307","144","444","238",
"1500000US150030068134","Block Group 4; Census Tract 68.13; Honolulu County; Hawaii","1120","451","964","445","156","126",
"1500000US150030068141","Block Group 1; Census Tract 68.14; Honolulu County; Hawaii","479","118","353","107","126","85",
"1500000US150030068142","Block Group 2; Census Tract 68.14; Honolulu County; Hawaii","494","119","234","86","260","114",
"1500000US150030068151","Block Group 1; Census Tract 68.15; Honolulu County; Hawaii","1072","258","464","137","608","253",
"1500000US150030068152","Block Group 2; Census Tract 68.15; Honolulu County; Hawaii","309","168","122","91","187","124",
"1500000US150030068161","Block Group 1; Census Tract 68.16; Honolulu County; Hawaii","1337","287","1246","281","91","67",
"1500000US150030068171","Block Group 1; Census Tract 68.17; Honolulu County; Hawaii","878","281","673","293","205","98",
"1500000US150030068172","Block Group 2; Census Tract 68.17; Honolulu County; Hawaii","1190","313","1119","320","71","71",
"1500000US150030068173","Block Group 3; Census Tract 68.17; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030068181","Block Group 1; Census Tract 68.18; Honolulu County; Hawaii","952","153","585","129","367","120",
"1500000US150030068191","Block Group 1; Census Tract 68.19; Honolulu County; Hawaii","490","134","115","71","375","128",
"1500000US150030068192","Block Group 2; Census Tract 68.19; Honolulu County; Hawaii","1126","301","724","280","402","156",
"1500000US150030069001","Block Group 1; Census Tract 69; Honolulu County; Hawaii","539","190","-","**","539","190",
"1500000US150030069002","Block Group 2; Census Tract 69; Honolulu County; Hawaii","808","180","-","**","808","180",
"1500000US150030069003","Block Group 3; Census Tract 69; Honolulu County; Hawaii","535","188","-","**","535","188",
"1500000US150030070011","Block Group 1; Census Tract 70.01; Honolulu County; Hawaii","893","344","-","**","893","344",
"1500000US150030070012","Block Group 2; Census Tract 70.01; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030070021","Block Group 1; Census Tract 70.02; Honolulu County; Hawaii","439","210","-","**","439","210",
"1500000US150030070022","Block Group 2; Census Tract 70.02; Honolulu County; Hawaii","1431","384","-","**","1431","384",
"1500000US150030071001","Block Group 1; Census Tract 71; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030071002","Block Group 2; Census Tract 71; Honolulu County; Hawaii","1218","233","-","**","1218","233",
"1500000US150030073021","Block Group 1; Census Tract 73.02; Honolulu County; Hawaii","642","228","-","**","642","228",
"1500000US150030073022","Block Group 2; Census Tract 73.02; Honolulu County; Hawaii","464","186","-","**","464","186",
"1500000US150030073023","Block Group 3; Census Tract 73.02; Honolulu County; Hawaii","1013","279","-","**","1013","279",
"1500000US150030073024","Block Group 4; Census Tract 73.02; Honolulu County; Hawaii","974","358","-","**","974","358",
