"GEO_ID","NAME","B25046_001E","B25046_001M","B25046_002E","B25046_002M","B25046_003E","B25046_003M",
"1500000US150010212032","Block Group 2, Census Tract 212.03, Hawaii County, Hawaii","1135","566","906","528","229","193",
"1500000US150010212033","Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","1943","580","1554","592","389","285",
"1500000US150010212034","Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","121","81","103","80","18","22",
"1500000US150010212041","Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","682","271","477","201","205","162",
"1500000US150010212042","Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010212043","Block Group 3, Census Tract 212.04, Hawaii County, Hawaii","1327","383","1193","366","134","70",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","2274","613","908","498","1366","551",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","1121","434","922","384","199","174",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","1580","473","1268","458","312","168",
"1500000US150010213004","Block Group 4, Census Tract 213, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","950","207","811","191","139","99",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","1441","281","1008","279","433","175",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","916","268","671","235","245","113",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","1938","365","1496","351","442","233",
"1500000US150010215023","Block Group 3, Census Tract 215.02, Hawaii County, Hawaii","529","179","331","166","198","93",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","1826","388","1068","338","758","256",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","1527","263","1069","215","458","193",
"1500000US150010215101","Block Group 1, Census Tract 215.10, Hawaii County, Hawaii","1601","515","1306","560","295","141",
"1500000US150010215102","Block Group 2, Census Tract 215.10, Hawaii County, Hawaii","752","283","310","124","442","283",
"1500000US150010215103","Block Group 3, Census Tract 215.10, Hawaii County, Hawaii","736","276","608","263","128","102",
"1500000US150010215104","Block Group 4, Census Tract 215.10, Hawaii County, Hawaii","219","147","98","115","121","102",
"1500000US150010215111","Block Group 1, Census Tract 215.11, Hawaii County, Hawaii","1492","318","1112","329","380","180",
"1500000US150010215121","Block Group 1, Census Tract 215.12, Hawaii County, Hawaii","1487","363","1029","311","458","287",
"1500000US150010215122","Block Group 2, Census Tract 215.12, Hawaii County, Hawaii","1437","382","1023","367","414","163",
"1500000US150010215131","Block Group 1, Census Tract 215.13, Hawaii County, Hawaii","1600","472","1323","430","277","239",
"1500000US150010215132","Block Group 2, Census Tract 215.13, Hawaii County, Hawaii","1418","634","1116","633","302","232",
"1500000US150010215133","Block Group 3, Census Tract 215.13, Hawaii County, Hawaii","1804","557","1555","540","249","196",
"1500000US150010216051","Block Group 1, Census Tract 216.05, Hawaii County, Hawaii","1331","340","1220","338","111","95",
"1500000US150010216052","Block Group 2, Census Tract 216.05, Hawaii County, Hawaii","417","195","192","110","225","178",
"1500000US150010216053","Block Group 3, Census Tract 216.05, Hawaii County, Hawaii","1542","435","669","321","873","367",
"1500000US150010216061","Block Group 1, Census Tract 216.06, Hawaii County, Hawaii","998","375","414","182","584","348",
"1500000US150010216062","Block Group 2, Census Tract 216.06, Hawaii County, Hawaii","1489","443","1269","454","220","218",
"1500000US150010216071","Block Group 1, Census Tract 216.07, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010216072","Block Group 2, Census Tract 216.07, Hawaii County, Hawaii","1753","531","1390","487","363","226",
"1500000US150010216073","Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","1207","266","1029","319","178","151",
"1500000US150010216081","Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","249","113","186","102","63","61",
"1500000US150010216082","Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","860","514","644","480","216","205",
"1500000US150010216083","Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","1699","473","931","404","768","312",
"1500000US150010216084","Block Group 4, Census Tract 216.08, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010217051","Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","2606","861","1883","757","723","472",
"1500000US150010217052","Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","1253","501","772","409","481","320",
"1500000US150010217053","Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","1341","462","487","269","854","432",
"1500000US150010217061","Block Group 1, Census Tract 217.06, Hawaii County, Hawaii","2150","732","1514","613","636","395",
"1500000US150010217062","Block Group 2, Census Tract 217.06, Hawaii County, Hawaii","1308","270","948","232","360","163",
"1500000US150010217071","Block Group 1, Census Tract 217.07, Hawaii County, Hawaii","2428","498","1851","507","577","253",
"1500000US150010217072","Block Group 2, Census Tract 217.07, Hawaii County, Hawaii","637","297","480","254","157","149",
"1500000US150010217073","Block Group 3, Census Tract 217.07, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010217081","Block Group 1, Census Tract 217.08, Hawaii County, Hawaii","940","235","628","186","312","154",
"1500000US150010217082","Block Group 2, Census Tract 217.08, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010217083","Block Group 3, Census Tract 217.08, Hawaii County, Hawaii","1194","293","754","268","440","233",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","856","251","689","240","167","71",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","2121","521","1805","555","316","297",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","1109","258","892","231","217","106",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","572","211","456","204","116","72",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","1428","396","1069","314","359","236",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","340","103","211","102","129","71",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","757","177","582","166","175","95",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","1109","269","848","219","261","192",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","849","235","599","205","250","150",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","380","165","345","165","35","28",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","951","240","767","240","184","104",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019912000","Block Group 0, Census Tract 9912, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019913000","Block Group 0, Census Tract 9913, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019914000","Block Group 0, Census Tract 9914, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019915000","Block Group 0, Census Tract 9915, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019916000","Block Group 0, Census Tract 9916, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019917000","Block Group 0, Census Tract 9917, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150030001071","Block Group 1, Census Tract 1.07, Honolulu County, Hawaii","889","166","718","163","171","85",
"1500000US150030001072","Block Group 2, Census Tract 1.07, Honolulu County, Hawaii","895","168","837","160","58","52",
"1500000US150030001081","Block Group 1, Census Tract 1.08, Honolulu County, Hawaii","790","208","700","199","90","63",
"1500000US150030001082","Block Group 2, Census Tract 1.08, Honolulu County, Hawaii","417","144","332","130","85","81",
"1500000US150030001083","Block Group 3, Census Tract 1.08, Honolulu County, Hawaii","1301","683","1093","666","208","113",
"1500000US150030001101","Block Group 1, Census Tract 1.10, Honolulu County, Hawaii","1421","394","1337","398","84","82",
"1500000US150030001102","Block Group 2, Census Tract 1.10, Honolulu County, Hawaii","563","168","516","182","47","44",
"1500000US150030001103","Block Group 3, Census Tract 1.10, Honolulu County, Hawaii","828","233","755","233","73","78",
"1500000US150030001104","Block Group 4, Census Tract 1.10, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001141","Block Group 1, Census Tract 1.14, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001142","Block Group 2, Census Tract 1.14, Honolulu County, Hawaii","637","216","425","97","212","188",
"1500000US150030001151","Block Group 1, Census Tract 1.15, Honolulu County, Hawaii","892","319","672","334","220","115",
"1500000US150030001152","Block Group 2, Census Tract 1.15, Honolulu County, Hawaii","558","197","558","197","-","**",
"1500000US150030001153","Block Group 3, Census Tract 1.15, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001161","Block Group 1, Census Tract 1.16, Honolulu County, Hawaii","1708","326","1105","219","603","278",
"1500000US150030001171","Block Group 1, Census Tract 1.17, Honolulu County, Hawaii","766","237","557","163","209","181",
"1500000US150030001181","Block Group 1, Census Tract 1.18, Honolulu County, Hawaii","1100","232","992","240","108","81",
"1500000US150030001191","Block Group 1, Census Tract 1.19, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001192","Block Group 2, Census Tract 1.19, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001193","Block Group 3, Census Tract 1.19, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001201","Block Group 1, Census Tract 1.20, Honolulu County, Hawaii","500","139","367","164","133","93",
"1500000US150030001202","Block Group 2, Census Tract 1.20, Honolulu County, Hawaii","589","179","589","179","-","**",
"1500000US150030001203","Block Group 3, Census Tract 1.20, Honolulu County, Hawaii","694","136","620","125","74","58",
"1500000US150030001211","Block Group 1, Census Tract 1.21, Honolulu County, Hawaii","1192","224","792","194","400","161",
"1500000US150030001212","Block Group 2, Census Tract 1.21, Honolulu County, Hawaii","641","251","489","244","152","150",
"1500000US150030001221","Block Group 1, Census Tract 1.22, Honolulu County, Hawaii","1192","774","1192","774","-","**",
"1500000US150030001222","Block Group 2, Census Tract 1.22, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001223","Block Group 3, Census Tract 1.22, Honolulu County, Hawaii","487","118","487","118","-","**",
"1500000US150030002001","Block Group 1, Census Tract 2, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030002002","Block Group 2, Census Tract 2, Honolulu County, Hawaii","930","823","885","825","45","46",
"1500000US150030002003","Block Group 3, Census Tract 2, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030002004","Block Group 4, Census Tract 2, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030002005","Block Group 5, Census Tract 2, Honolulu County, Hawaii","687","199","556","153","131","133",
"1500000US150030002006","Block Group 6, Census Tract 2, Honolulu County, Hawaii","317","109","238","117","79","60",
"1500000US150030003011","Block Group 1, Census Tract 3.01, Honolulu County, Hawaii","1302","317","1193","331","109","72",
"1500000US150030003012","Block Group 2, Census Tract 3.01, Honolulu County, Hawaii","1360","282","1139","270","221","182",
"1500000US150030003021","Block Group 1, Census Tract 3.02, Honolulu County, Hawaii","986","292","792","210","194","210",
"1500000US150030003022","Block Group 2, Census Tract 3.02, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030004011","Block Group 1, Census Tract 4.01, Honolulu County, Hawaii","317","98","201","90","116","62",
"1500000US150030004012","Block Group 2, Census Tract 4.01, Honolulu County, Hawaii","1839","390","1698","388","141","113",
"1500000US150030004021","Block Group 1, Census Tract 4.02, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030004022","Block Group 2, Census Tract 4.02, Honolulu County, Hawaii","1820","402","1600","317","220","246",
"1500000US150030004023","Block Group 3, Census Tract 4.02, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030005001","Block Group 1, Census Tract 5, Honolulu County, Hawaii","494","162","424","161","70","67",
"1500000US150030005002","Block Group 2, Census Tract 5, Honolulu County, Hawaii","495","267","306","164","189","200",
"1500000US150030005003","Block Group 3, Census Tract 5, Honolulu County, Hawaii","597","163","537","154","60","53",
"1500000US150030005004","Block Group 4, Census Tract 5, Honolulu County, Hawaii","468","150","334","118","134","122",
"1500000US150030005005","Block Group 5, Census Tract 5, Honolulu County, Hawaii","717","198","523","180","194","137",
"1500000US150030006001","Block Group 1, Census Tract 6, Honolulu County, Hawaii","-","**","-","**","-","**",
"1500000US150030006002","Block Group 2, Census Tract 6, Honolulu County, Hawaii","1113","267","931","266","182","110",
"1500000US150030007001","Block Group 1, Census Tract 7, Honolulu County, Hawaii","464","151","328","102","136","107",
"1500000US150030007002","Block Group 2, Census Tract 7, Honolulu County, Hawaii","523","227","423","241","100","65",
"1500000US150030007003","Block Group 3, Census Tract 7, Honolulu County, Hawaii","997","321","615","214","382","274",
"1500000US150030007004","Block Group 4, Census Tract 7, Honolulu County, Hawaii","643","325","307","80","336","319",
"1500000US150030008001","Block Group 1, Census Tract 8, Honolulu County, Hawaii","833","225","523","205","310","164",
"1500000US150030008002","Block Group 2, Census Tract 8, Honolulu County, Hawaii","542","151","372","142","170","93",
"1500000US150030008003","Block Group 3, Census Tract 8, Honolulu County, Hawaii","973","193","705","181","268","145",
"1500000US150030009011","Block Group 1, Census Tract 9.01, Honolulu County, Hawaii","857","235","574","175","283","189",
"1500000US150030009012","Block Group 2, Census Tract 9.01, Honolulu County, Hawaii","775","178","521","168","254","90",
"1500000US150030009031","Block Group 1, Census Tract 9.03, Honolulu County, Hawaii","701","249","444","212","257","137",
"1500000US150030009032","Block Group 2, Census Tract 9.03, Honolulu County, Hawaii","1296","245","735","235","561","203",
"1500000US150030009041","Block Group 1, Census Tract 9.04, Honolulu County, Hawaii","1942","1016","1555","1016","387","143",
"1500000US150030009051","Block Group 1, Census Tract 9.05, Honolulu County, Hawaii","886","241","805","236","81","53",
"1500000US150030009052","Block Group 2, Census Tract 9.05, Honolulu County, Hawaii","683","167","575","164","108","87",
"1500000US150030010001","Block Group 1, Census Tract 10, Honolulu County, Hawaii","1143","410","619","254","524","368",
"1500000US150030010002","Block Group 2, Census Tract 10, Honolulu County, Hawaii","1126","249","1016","250","110","100",
"1500000US150030011011","Block Group 1, Census Tract 11.01, Honolulu County, Hawaii","568","314","257","101","311","323",
"1500000US150030011012","Block Group 2, Census Tract 11.01, Honolulu County, Hawaii","233","93","81","67","152","80",
"1500000US150030011021","Block Group 1, Census Tract 11.02, Honolulu County, Hawaii","454","221","391","214","63","54",
"1500000US150030011022","Block Group 2, Census Tract 11.02, Honolulu County, Hawaii","420","131","205","104","215","99",
"1500000US150030012011","Block Group 1, Census Tract 12.01, Honolulu County, Hawaii","806","222","427","192","379","199",
"1500000US150030012012","Block Group 2, Census Tract 12.01, Honolulu County, Hawaii","1045","288","559","194","486","227",
"1500000US150030012021","Block Group 1, Census Tract 12.02, Honolulu County, Hawaii","1126","257","590","139","536","236",
"1500000US150030012022","Block Group 2, Census Tract 12.02, Honolulu County, Hawaii","641","193","453","213","188","99",
"1500000US150030013001","Block Group 1, Census Tract 13, Honolulu County, Hawaii","542","196","348","153","194","139",
"1500000US150030013002","Block Group 2, Census Tract 13, Honolulu County, Hawaii","864","336","466","168","398","321",
"1500000US150030013003","Block Group 3, Census Tract 13, Honolulu County, Hawaii","526","137","254","148","272","141",
"1500000US150030013004","Block Group 4, Census Tract 13, Honolulu County, Hawaii","336","107","190","83","146","72",
"1500000US150030014001","Block Group 1, Census Tract 14, Honolulu County, Hawaii","859","531","755","536","104","68",
"1500000US150030014002","Block Group 2, Census Tract 14, Honolulu County, Hawaii","1077","321","792","320","285","82",
"1500000US150030015011","Block Group 1, Census Tract 15.01, Honolulu County, Hawaii","1401","441","663","278","738","378",
"1500000US150030015021","Block Group 1, Census Tract 15.02, Honolulu County, Hawaii","675","152","373","163","302","135",
"1500000US150030015022","Block Group 2, Census Tract 15.02, Honolulu County, Hawaii","826","242","577","203","249","147",
"1500000US150030016011","Block Group 1, Census Tract 16.01, Honolulu County, Hawaii","975","207","503","204","472","145",
"1500000US150030016012","Block Group 2, Census Tract 16.01, Honolulu County, Hawaii","452","166","308","142","144","116",
"1500000US150030016021","Block Group 1, Census Tract 16.02, Honolulu County, Hawaii","470","159","319","125","151","116",
"1500000US150030016022","Block Group 2, Census Tract 16.02, Honolulu County, Hawaii","430","181","291","171","139","85",
"1500000US150030017001","Block Group 1, Census Tract 17, Honolulu County, Hawaii","792","183","592","187","200","85",
"1500000US150030017002","Block Group 2, Census Tract 17, Honolulu County, Hawaii","536","197","430","191","106","65",
"1500000US150030018011","Block Group 1, Census Tract 18.01, Honolulu County, Hawaii","218","74","134","62","84","47",
"1500000US150030018012","Block Group 2, Census Tract 18.01, Honolulu County, Hawaii","145","44","20","18","125","41",
"1500000US150030018031","Block Group 1, Census Tract 18.03, Honolulu County, Hawaii","361","196","123","86","238","184",
"1500000US150030018032","Block Group 2, Census Tract 18.03, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030018033","Block Group 3, Census Tract 18.03, Honolulu County, Hawaii","341","129","207","117","134","67",
"1500000US150030018034","Block Group 4, Census Tract 18.03, Honolulu County, Hawaii","305","113","148","79","157","87",
"1500000US150030018041","Block Group 1, Census Tract 18.04, Honolulu County, Hawaii","346","119","145","68","201","106",
"1500000US150030018042","Block Group 2, Census Tract 18.04, Honolulu County, Hawaii","370","107","123","58","247","95",
"1500000US150030019011","Block Group 1, Census Tract 19.01, Honolulu County, Hawaii","102","41","74","36","28","20",
"1500000US150030019051","Block Group 1, Census Tract 19.05, Honolulu County, Hawaii","299","229","299","229","-","**",
"1500000US150030019052","Block Group 2, Census Tract 19.05, Honolulu County, Hawaii","742","282","177","137","565","253",
"1500000US150030019061","Block Group 1, Census Tract 19.06, Honolulu County, Hawaii","252","101","115","49","137","92",
"1500000US150030019062","Block Group 2, Census Tract 19.06, Honolulu County, Hawaii","581","173","359","136","222","145",
"1500000US150030019063","Block Group 3, Census Tract 19.06, Honolulu County, Hawaii","744","156","465","121","279","127",
"1500000US150030019071","Block Group 1, Census Tract 19.07, Honolulu County, Hawaii","658","278","383","159","275","199",
"1500000US150030019072","Block Group 2, Census Tract 19.07, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030019073","Block Group 3, Census Tract 19.07, Honolulu County, Hawaii","323","139","176","107","147","109",
"1500000US150030020031","Block Group 1, Census Tract 20.03, Honolulu County, Hawaii","460","118","242","92","218","95",
"1500000US150030020032","Block Group 2, Census Tract 20.03, Honolulu County, Hawaii","292","113","127","88","165","73",
"1500000US150030020041","Block Group 1, Census Tract 20.04, Honolulu County, Hawaii","245","67","157","54","88","47",
"1500000US150030020042","Block Group 2, Census Tract 20.04, Honolulu County, Hawaii","218","74","47","35","171","73",
"1500000US150030020051","Block Group 1, Census Tract 20.05, Honolulu County, Hawaii","663","226","269","123","394","197",
